Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.0000       -9025.3002   -9025.8649       0.5647   364.0
2.0500       -9025.3004   -9025.9105       0.6101   393.4
2.1000       -9025.2998   -9025.8569       0.5571   359.2
2.1500       -9025.3010   -9025.9729       0.6720   433.2
2.2000       -9025.3001   -9025.8467       0.5466   352.4
2.2500       -9025.3010   -9025.9832       0.6823   439.8
2.3000       -9025.2989   -9025.8450       0.5461   352.1
2.3500       -9025.3018   -9025.9437       0.6420   413.9
2.4000       -9025.2983   -9025.6990       0.4007   258.4
2.4500       -9025.3017   -9025.8762       0.5745   370.4
2.5000       -9025.2990   -9025.8341       0.5351   345.0
2.5500       -9025.3002   -9025.9049       0.6048   389.9
2.6000       -9025.2999   -9025.7607       0.4608   297.0
2.6500       -9025.3001   -9025.7773       0.4772   307.7
2.7000       -9025.3001   -9025.9641       0.6640   428.1
2.7500       -9025.2998   -9025.9047       0.6049   390.0
2.8000       -9025.3010   -9025.8307       0.5297   341.5
2.8500       -9025.2987   -9025.7855       0.4868   313.8
2.9000       -9025.3013   -9026.0564       0.7551   486.8
2.9500       -9025.3003   -9025.8725       0.5722   368.9
3.0000       -9025.2989   -9025.7846       0.4858   313.2
3.0500       -9025.3016   -9025.9238       0.6222   401.1
3.1000       -9025.2992   -9025.8852       0.5860   377.8
3.1500       -9025.3003   -9025.8370       0.5368   346.0
3.2000       -9025.3008   -9025.8854       0.5845   376.8
3.2500       -9025.2996   -9025.9084       0.6088   392.5
3.3000       -9025.3013   -9025.9575       0.6562   423.1
3.3500       -9025.2995   -9025.8508       0.5513   355.4
3.4000       -9025.3004   -9025.8968       0.5964   384.5
3.4500       -9025.3006   -9025.9673       0.6667   429.8
3.5000       -9025.3000   -9025.8370       0.5370   346.2
3.5500       -9025.3011   -9025.8397       0.5387   347.3
3.6000       -9025.2990   -9025.8467       0.5477   353.1
3.6500       -9025.3015   -9025.9731       0.6715   432.9
3.7000       -9025.2996   -9025.7831       0.4835   311.7
3.7500       -9025.2990   -9025.7541       0.4551   293.4
3.8000       -9025.3020   -9025.9955       0.6935   447.1
3.8500       -9025.2986   -9025.8737       0.5751   370.8
3.9000       -9025.3008   -9025.8310       0.5302   341.8
3.9500       -9025.3009   -9025.8910       0.5901   380.5
4.0000       -9025.2989   -9025.8286       0.5297   341.5
4.0500       -9025.3010   -9025.9244       0.6233   401.8
4.1000       -9025.3003   -9025.8483       0.5481   353.3
4.1500       -9025.2999   -9025.8982       0.5983   385.7
4.2000       -9025.3008   -9025.9179       0.6170   397.8
4.2500       -9025.3004   -9025.8861       0.5857   377.6
4.3000       -9025.2996   -9025.9110       0.6114   394.2
4.3500       -9025.3008   -9026.0162       0.7153   461.2
4.4000       -9025.3006   -9025.8443       0.5436   350.5
4.4500       -9025.2997   -9025.8407       0.5409   348.7
4.5000       -9025.3006   -9025.9542       0.6536   421.4
4.5500       -9025.3004   -9025.9779       0.6774   436.7
4.6000       -9025.3006   -9025.8290       0.5284   340.7
4.6500       -9025.2996   -9025.8234       0.5238   337.7
4.7000       -9025.3009   -9025.9321       0.6312   406.9
4.7500       -9025.2999   -9025.8645       0.5646   364.0
4.8000       -9025.3000   -9025.8276       0.5276   340.1
4.8500       -9025.3009   -9025.8703       0.5694   367.1
4.9000       -9025.2997   -9025.8761       0.5764   371.6
4.9500       -9025.2998   -9025.8408       0.5410   348.8
5.0000       -9025.3009   -9025.9384       0.6375   411.0
5.0500       -9025.2995   -9025.8606       0.5610   361.7
5.1000       -9025.3006   -9025.9165       0.6158   397.0
5.1500       -9025.3007   -9025.7809       0.4802   309.6
5.2000       -9025.2995   -9025.8949       0.5954   383.9
5.2500       -9025.3011   -9025.8921       0.5910   381.0
5.3000       -9025.2993   -9025.8412       0.5420   349.4
5.3500       -9025.3013   -9025.7612       0.4599   296.5
5.4000       -9025.2996   -9025.9943       0.6947   447.9
5.4500       -9025.3005   -9025.8989       0.5983   385.7
5.5000       -9025.3015   -9025.9441       0.6426   414.3
5.5500       -9025.2988   -9025.7713       0.4725   304.6
5.6000       -9025.3014   -9026.0607       0.7593   489.5
5.6500       -9025.3005   -9025.8501       0.5496   354.3
5.7000       -9025.2993   -9025.8053       0.5060   326.2
5.7500       -9025.3009   -9025.8503       0.5494   354.2
5.8000       -9025.3004   -9025.8788       0.5784   372.9
5.8500       -9025.2997   -9025.7370       0.4374   282.0
5.9000       -9025.3006   -9025.8606       0.5600   361.0
5.9500       -9025.2993   -9025.8554       0.5560   358.5
6.0000       -9025.3003   -9025.8562       0.5559   358.4
6.0500       -9025.3000   -9025.7798       0.4798   309.3
6.1000       -9025.3003   -9025.9144       0.6142   396.0
6.1500       -9025.2997   -9025.9079       0.6081   392.1
6.2000       -9025.2999   -9025.7653       0.4654   300.0
6.2500       -9025.3003   -9025.8609       0.5606   361.4
6.3000       -9025.2990   -9025.8189       0.5200   335.2
6.3500       -9025.3007   -9025.9382       0.6375   411.0
6.4000       -9025.2993   -9025.7036       0.4042   260.6
6.4500       -9025.2994   -9025.8249       0.5255   338.8
6.5000       -9025.3009   -9025.8796       0.5787   373.1
6.5500       -9025.2989   -9025.7656       0.4667   300.9
6.6000       -9025.2999   -9025.8075       0.5076   327.2
6.6500       -9025.3004   -9025.8594       0.5590   360.4
6.7000       -9025.3000   -9025.8605       0.5605   361.4
6.7500       -9025.2998   -9025.8805       0.5807   374.4
6.8000       -9025.3008   -9025.8926       0.5918   381.5
6.8500       -9025.2993   -9025.8596       0.5603   361.3
6.9000       -9025.2996   -9025.8237       0.5241   337.9
6.9500       -9025.3016   -9025.9384       0.6368   410.5
7.0000       -9025.2989   -9025.8203       0.5214   336.1
7.0500       -9025.3005   -9025.9540       0.6535   421.3
7.1000       -9025.3006   -9025.8416       0.5411   348.8
7.1500       -9025.2990   -9025.7350       0.4360   281.1
7.2000       -9025.3002   -9025.8577       0.5575   359.4
7.2500       -9025.3007   -9025.9059       0.6052   390.2
7.3000       -9025.2992   -9025.7608       0.4617   297.6
7.3500       -9025.3001   -9025.8642       0.5641   363.6
7.4000       -9025.2998   -9025.8778       0.5780   372.6
7.4500       -9025.2996   -9025.8645       0.5649   364.2
7.5000       -9025.2998   -9025.8598       0.5600   361.0
7.5500       -9025.3004   -9025.8888       0.5884   379.3
7.6000       -9025.2994   -9025.8604       0.5610   361.7
7.6500       -9025.3008   -9025.9211       0.6203   399.9
7.7000       -9025.2999   -9025.8422       0.5423   349.6
7.7500       -9025.2997   -9025.9252       0.6254   403.2
7.8000       -9025.3006   -9025.8756       0.5750   370.7
7.8500       -9025.3004   -9025.9604       0.6600   425.5
7.9000       -9025.2996   -9025.8377       0.5381   346.9
7.9500       -9025.3009   -9025.9957       0.6948   447.9
8.0000       -9025.3001   -9025.8554       0.5553   358.0
8.0500       -9025.2997   -9025.8486       0.5489   353.9
8.1000       -9025.3001   -9025.8374       0.5373   346.4
8.1500       -9025.3007   -9025.9955       0.6948   447.9
8.2000       -9025.2996   -9025.8292       0.5296   341.4
8.2500       -9025.3004   -9025.8692       0.5689   366.8
8.3000       -9025.3008   -9025.9282       0.6273   404.4
8.3500       -9025.2997   -9025.9228       0.6231   401.7
8.4000       -9025.3000   -9025.8598       0.5598   360.9
8.4500       -9025.3009   -9025.8227       0.5219   336.5
8.5000       -9025.2992   -9025.8802       0.5811   374.6
8.5500       -9025.3011   -9025.9140       0.6130   395.2
8.6000       -9025.3001   -9025.9321       0.6319   407.4
8.6500       -9025.2991   -9025.7376       0.4385   282.7
8.7000       -9025.3007   -9026.0002       0.6995   451.0
8.7500       -9025.3006   -9025.8732       0.5727   369.2
8.8000       -9025.2990   -9025.9240       0.6250   402.9
8.8500       -9025.3009   -9025.8604       0.5595   360.7
8.9000       -9025.3002   -9025.9740       0.6738   434.4
8.9500       -9025.2990   -9025.7335       0.4345   280.1
9.0000       -9025.3012   -9025.9799       0.6787   437.6
9.0500       -9025.2993   -9025.8326       0.5333   343.8
9.1000       -9025.3003   -9025.9287       0.6284   405.1
9.1500       -9025.3000   -9025.7529       0.4529   292.0
9.2000       -9025.2992   -9025.7748       0.4756   306.6
9.2500       -9025.3003   -9025.8973       0.5970   384.9
9.3000       -9025.3004   -9025.9283       0.6279   404.8
9.3500       -9025.2993   -9025.8486       0.5493   354.2
9.4000       -9025.3004   -9025.8063       0.5058   326.1
9.4500       -9025.3003   -9025.9648       0.6644   428.4
9.5000       -9025.2992   -9025.9249       0.6257   403.4
9.5500       -9025.3004   -9025.9233       0.6229   401.6
9.6000       -9025.3001   -9025.8027       0.5026   324.0
9.6500       -9025.2993   -9025.8588       0.5594   360.7
9.7000       -9025.3007   -9025.9346       0.6339   408.6
9.7500       -9025.2993   -9025.7995       0.5002   322.5
9.8000       -9025.2998   -9025.8194       0.5196   335.0
9.8500       -9025.3006   -9025.8689       0.5683   366.4
9.9000       -9025.2985   -9025.8311       0.5326   343.4
9.9500       -9025.3011   -9025.9119       0.6108   393.8
10.0000      -9025.3000   -9025.9175       0.6175   398.1
10.0500      -9025.2983   -9025.7292       0.4309   277.8
10.1000      -9025.3015   -9025.9431       0.6416   413.6
10.1500      -9025.2990   -9025.7974       0.4984   321.3
10.2000      -9025.3000   -9025.9452       0.6452   416.0
10.2500      -9025.3002   -9025.8140       0.5137   331.2
10.3000      -9025.2996   -9025.8622       0.5627   362.7
10.3500      -9025.2997   -9025.8094       0.5097   328.6
10.4000      -9025.3004   -9025.9253       0.6249   402.9
10.4500      -9025.2996   -9025.8022       0.5026   324.0
10.5000      -9025.2993   -9025.7487       0.4494   289.8
10.5500      -9025.3002   -9025.8911       0.5909   380.9
10.6000      -9025.3002   -9025.8932       0.5930   382.3
10.6500      -9025.2994   -9025.8802       0.5807   374.4
10.7000      -9025.3015   -9025.9403       0.6388   411.8
10.7500      -9025.2987   -9025.8204       0.5216   336.3
10.8000      -9025.3008   -9025.8639       0.5631   363.0
10.8500      -9025.2999   -9025.9034       0.6036   389.1
10.9000      -9025.3003   -9025.9424       0.6421   414.0
10.9500      -9025.3006   -9025.9110       0.6104   393.5
11.0000      -9025.3000   -9025.8367       0.5367   346.0
11.0500      -9025.3000   -9025.9886       0.6886   443.9
11.1000      -9025.3004   -9025.9694       0.6691   431.3
11.1500      -9025.3008   -9025.9005       0.5997   386.6
11.2000      -9025.2991   -9025.7508       0.4517   291.2
11.2500      -9025.3013   -9026.0129       0.7116   458.8
11.3000      -9025.2997   -9025.9447       0.6450   415.8
11.3500      -9025.3001   -9025.8931       0.5929   382.3
11.4000      -9025.3012   -9025.8480       0.5468   352.5
11.4500      -9025.2991   -9025.9330       0.6338   408.6
11.5000      -9025.3010   -9026.0166       0.7157   461.4
11.5500      -9025.3003   -9025.8426       0.5423   349.6
11.6000      -9025.2989   -9025.7314       0.4325   278.8
11.6500      -9025.3015   -9025.9695       0.6680   430.7
11.7000      -9025.2990   -9025.8366       0.5376   346.6
11.7500      -9025.2997   -9025.8535       0.5537   357.0
11.8000      -9025.3008   -9025.8997       0.5989   386.1
11.8500      -9025.2986   -9025.7801       0.4814   310.4
11.9000      -9025.3003   -9025.8301       0.5298   341.6
11.9500      -9025.2997   -9025.8753       0.5756   371.1
12.0000      -9025.3003   -9025.8819       0.5816   375.0
12.0500      -9025.2996   -9025.8072       0.5076   327.2
12.1000      -9025.2999   -9025.8122       0.5123   330.3
12.1500      -9025.3006   -9025.9168       0.6162   397.3
12.2000      -9025.2987   -9025.8685       0.5698   367.3
12.2500      -9025.3012   -9025.9251       0.6238   402.2
12.3000      -9025.2993   -9025.7590       0.4598   296.4
12.3500      -9025.3001   -9025.8924       0.5923   381.9
12.4000      -9025.3008   -9026.0152       0.7144   460.6
12.4500      -9025.2995   -9025.8622       0.5627   362.8
12.5000      -9025.3004   -9025.7591       0.4587   295.7
12.5500      -9025.2997   -9025.8768       0.5771   372.0
12.6000      -9025.3001   -9025.8941       0.5939   382.9
12.6500      -9025.2998   -9025.8192       0.5195   334.9
12.7000      -9025.2992   -9025.8177       0.5186   334.3
12.7500      -9025.3007   -9025.8901       0.5894   380.0
12.8000      -9025.2992   -9025.8014       0.5022   323.8
12.8500      -9025.2995   -9025.8775       0.5779   372.6
12.9000      -9025.3002   -9025.9045       0.6043   389.6
12.9500      -9025.2995   -9025.8249       0.5254   338.7
13.0000      -9025.2999   -9025.8380       0.5381   346.9
13.0500      -9025.2997   -9025.8674       0.5676   365.9
13.1000      -9025.3002   -9025.9956       0.6954   448.3
13.1500      -9025.2996   -9025.8450       0.5454   351.6
13.2000      -9025.2997   -9025.7744       0.4747   306.0
13.2500      -9025.3000   -9025.8323       0.5324   343.2
13.3000      -9025.2997   -9025.9352       0.6355   409.7
13.3500      -9025.2993   -9025.8018       0.5025   324.0
13.4000      -9025.3007   -9025.7998       0.4991   321.8
13.4500      -9025.2993   -9025.8634       0.5641   363.7
13.5000      -9025.3003   -9025.9575       0.6571   423.6
13.5500      -9025.3005   -9025.9360       0.6354   409.7
13.6000      -9025.2987   -9025.7684       0.4696   302.8
13.6500      -9025.3004   -9025.8737       0.5733   369.6
13.7000      -9025.3003   -9025.9570       0.6567   423.4
13.7500      -9025.2992   -9025.8957       0.5965   384.6
13.8000      -9025.3003   -9025.9646       0.6643   428.3
13.8500      -9025.2998   -9025.7963       0.4966   320.1
13.9000      -9025.2997   -9025.8654       0.5657   364.7
13.9500      -9025.2994   -9025.8008       0.5015   323.3
14.0000      -9025.3000   -9025.9019       0.6020   388.1
14.0500      -9025.2998   -9025.9274       0.6276   404.6
14.1000      -9025.2999   -9025.8521       0.5522   356.0
14.1500      -9025.3000   -9025.8724       0.5724   369.0
14.2000      -9025.3003   -9025.9293       0.6290   405.5
14.2500      -9025.3000   -9025.9742       0.6742   434.6
14.3000      -9025.2999   -9025.9029       0.6030   388.8
14.3500      -9025.3004   -9025.8646       0.5641   363.7
14.4000      -9025.2994   -9025.9459       0.6465   416.8
14.4500      -9025.3006   -9025.9609       0.6603   425.7
14.5000      -9025.2998   -9025.9114       0.6116   394.3
14.5500      -9025.2994   -9025.8169       0.5174   333.6
14.6000      -9025.3001   -9025.8423       0.5422   349.5
14.6500      -9025.3000   -9025.9690       0.6689   431.3
14.7000      -9025.2993   -9025.8483       0.5490   353.9
14.7500      -9025.3000   -9025.8510       0.5509   355.2
14.8000      -9025.2997   -9025.8170       0.5173   333.5
14.8500      -9025.2999   -9025.9159       0.6160   397.2
14.9000      -9025.2997   -9025.9246       0.6249   402.9
14.9500      -9025.3000   -9025.8532       0.5531   356.6
15.0000      -9025.3002   -9025.9227       0.6225   401.3
15.0500      -9025.2992   -9025.7873       0.4881   314.7
15.1000      -9025.3004   -9025.9878       0.6874   443.2
15.1500      -9025.2997   -9025.9320       0.6323   407.7
15.2000      -9025.2996   -9025.8793       0.5796   373.7
15.2500      -9025.3001   -9025.8984       0.5984   385.8
15.3000      -9025.3001   -9025.9622       0.6621   426.9
15.3500      -9025.2997   -9025.8715       0.5718   368.6
15.4000      -9025.2997   -9025.8495       0.5498   354.5
15.4500      -9025.2999   -9025.7995       0.4996   322.1
15.5000      -9025.2998   -9025.8795       0.5797   373.7
15.5500      -9025.2992   -9025.8153       0.5160   332.7
15.6000      -9025.3002   -9025.8525       0.5523   356.1
15.6500      -9025.2992   -9025.7976       0.4984   321.3
15.7000      -9025.2998   -9025.7957       0.4960   319.7
15.7500      -9025.3001   -9025.8938       0.5937   382.8
15.8000      -9025.2991   -9025.7476       0.4485   289.1
15.8500      -9025.3001   -9025.8661       0.5660   364.9
15.9000      -9025.2993   -9025.8617       0.5623   362.5
15.9500      -9025.3003   -9025.8761       0.5758   371.2
16.0000      -9025.2990   -9025.8489       0.5500   354.6
16.0500      -9025.3000   -9025.9373       0.6373   410.9
16.1000      -9025.3000   -9025.8535       0.5535   356.9
16.1500      -9025.2987   -9025.6957       0.3970   255.9
16.2000      -9025.3000   -9025.8476       0.5477   353.1
16.2500      -9025.2998   -9025.9415       0.6416   413.6
16.3000      -9025.2994   -9025.7958       0.4964   320.0
16.3500      -9025.3002   -9025.7335       0.4333   279.3
16.4000      -9025.2987   -9025.7257       0.4270   275.3
16.4500      -9025.3004   -9025.9558       0.6554   422.6
16.5000      -9025.2997   -9025.8606       0.5609   361.6
16.5500      -9025.2994   -9025.7053       0.4059   261.7
16.6000      -9025.3001   -9025.7951       0.4949   319.1
16.6500      -9025.3000   -9026.0214       0.7214   465.1
16.7000      -9025.3006   -9025.9570       0.6563   423.1
16.7500      -9025.2991   -9025.8307       0.5315   342.7
16.8000      -9025.3006   -9025.9374       0.6368   410.5
16.8500      -9025.3001   -9025.9875       0.6874   443.2
16.9000      -9025.2994   -9025.8468       0.5474   352.9
16.9500      -9025.3006   -9025.8789       0.5783   372.8
17.0000      -9025.2996   -9025.9100       0.6104   393.5
17.0500      -9025.3001   -9025.8638       0.5637   363.4
17.1000      -9025.2993   -9025.7725       0.4731   305.0
17.1500      -9025.3001   -9025.8763       0.5761   371.4
17.2000      -9025.3000   -9025.9466       0.6466   416.9
17.2500      -9025.2997   -9025.7689       0.4692   302.5
17.3000      -9025.3003   -9025.8371       0.5367   346.0
17.3500      -9025.2991   -9025.8381       0.5390   347.5
17.4000      -9025.3003   -9025.9495       0.6492   418.5
17.4500      -9025.2997   -9025.8562       0.5565   358.8
17.5000      -9025.2999   -9025.8418       0.5419   349.4
17.5500      -9025.3002   -9025.9739       0.6737   434.3
17.6000      -9025.2997   -9025.9306       0.6309   406.8
17.6500      -9025.3001   -9025.8813       0.5813   374.7
17.7000      -9025.2999   -9025.9180       0.6181   398.5
17.7500      -9025.2998   -9025.8966       0.5968   384.7
17.8000      -9025.3002   -9025.9322       0.6320   407.4
17.8500      -9025.2994   -9025.8733       0.5739   370.0
17.9000      -9025.3003   -9025.9628       0.6625   427.1
17.9500      -9025.3002   -9025.8668       0.5666   365.3
18.0000      -9025.2996   -9025.8392       0.5397   347.9
18.0500      -9025.2998   -9025.9556       0.6559   422.8
18.1000      -9025.3001   -9025.9420       0.6419   413.9
18.1500      -9025.3002   -9025.8180       0.5178   333.9
18.2000      -9025.2995   -9025.8655       0.5660   364.9
18.2500      -9025.3003   -9025.8972       0.5970   384.9
18.3000      -9025.3002   -9025.8898       0.5896   380.1
18.3500      -9025.2992   -9025.6758       0.3767   242.8
18.4000      -9025.3006   -9025.9775       0.6769   436.4
18.4500      -9025.2995   -9025.9000       0.6005   387.1
18.5000      -9025.3002   -9026.0334       0.7332   472.7
18.5500      -9025.2992   -9025.7233       0.4241   273.4
18.6000      -9025.2999   -9025.8851       0.5852   377.3
18.6500      -9025.2999   -9025.9214       0.6215   400.7
18.7000      -9025.2993   -9025.8199       0.5206   335.6
18.7500      -9025.3002   -9025.8711       0.5709   368.1
18.8000      -9025.2995   -9025.8665       0.5671   365.6
18.8500      -9025.2998   -9025.9232       0.6234   401.9
18.9000      -9025.3000   -9025.8308       0.5308   342.2
18.9500      -9025.2997   -9025.8357       0.5360   345.6
19.0000      -9025.2994   -9025.8396       0.5402   348.3
19.0500      -9025.3001   -9025.7821       0.4820   310.8
19.1000      -9025.2996   -9025.7746       0.4750   306.2
19.1500      -9025.2992   -9025.8778       0.5786   373.0
19.2000      -9025.3007   -9025.9941       0.6934   447.0
19.2500      -9025.2995   -9025.8184       0.5189   334.5
19.3000      -9025.2993   -9025.7706       0.4712   303.8
19.3500      -9025.3003   -9025.9789       0.6787   437.5
19.4000      -9025.2993   -9025.8742       0.5748   370.6
19.4500      -9025.3001   -9025.8661       0.5660   364.9
19.5000      -9025.2988   -9025.7002       0.4015   258.8
19.5500      -9025.3010   -9026.0186       0.7177   462.7
19.6000      -9025.3000   -9025.9054       0.6055   390.3
19.6500      -9025.2989   -9025.8118       0.5129   330.7
19.7000      -9025.3011   -9025.8894       0.5883   379.3
19.7500      -9025.2992   -9025.8443       0.5451   351.4
19.8000      -9025.3000   -9025.8376       0.5377   346.6
19.8500      -9025.2997   -9025.8280       0.5283   340.6
19.9000      -9025.3000   -9025.8401       0.5401   348.2
19.9500      -9025.3002   -9025.9828       0.6826   440.1
20.0000      -9025.2998   -9025.8569       0.5570   359.1
20.0500      -9025.3001   -9025.9443       0.6442   415.3
20.1000      -9025.2993   -9025.8650       0.5657   364.7
20.1500      -9025.3003   -9025.9045       0.6042   389.5
20.2000      -9025.2994   -9025.7795       0.4800   309.5
20.2500      -9025.2994   -9025.8450       0.5455   351.7
20.3000      -9025.3005   -9025.9878       0.6873   443.1
20.3500      -9025.2991   -9025.7779       0.4788   308.7
20.4000      -9025.3004   -9025.8383       0.5379   346.8
20.4500      -9025.2993   -9025.7629       0.4636   298.9
20.5000      -9025.2997   -9025.9151       0.6154   396.8
20.5500      -9025.3008   -9025.9049       0.6041   389.4
20.6000      -9025.2988   -9025.8762       0.5774   372.2
20.6500      -9025.3004   -9025.8574       0.5570   359.1
20.7000      -9025.3005   -9025.9728       0.6723   433.5
20.7500      -9025.2990   -9025.8667       0.5677   366.0
20.8000      -9025.3005   -9025.8763       0.5758   371.2
20.8500      -9025.3002   -9025.9027       0.6024   388.4
20.9000      -9025.2998   -9025.9058       0.6060   390.7
20.9500      -9025.3008   -9025.9815       0.6806   438.8
21.0000      -9025.2989   -9025.7451       0.4462   287.6
21.0500      -9025.3008   -9025.9705       0.6697   431.7
21.1000      -9025.2995   -9025.8063       0.5068   326.7
21.1500      -9025.2998   -9025.8556       0.5558   358.3
21.2000      -9025.3000   -9025.8780       0.5780   372.7
21.2500      -9025.2998   -9025.9076       0.6079   391.9
21.3000      -9025.3000   -9025.8218       0.5218   336.4
21.3500      -9025.2996   -9025.8071       0.5076   327.2
21.4000      -9025.2997   -9025.9016       0.6019   388.0
21.4500      -9025.3005   -9025.9260       0.6255   403.3
21.5000      -9025.2998   -9025.8595       0.5597   360.8
21.5500      -9025.2995   -9025.7653       0.4659   300.4
21.6000      -9025.3000   -9025.9398       0.6398   412.5
21.6500      -9025.2998   -9025.8316       0.5318   342.9
21.7000      -9025.2999   -9025.9231       0.6232   401.8
21.7500      -9025.2997   -9025.7688       0.4691   302.4
21.8000      -9025.3001   -9025.9372       0.6370   410.7
21.8500      -9025.2994   -9025.8125       0.5131   330.8
21.9000      -9025.2997   -9025.8539       0.5543   357.3
21.9500      -9025.3001   -9025.9382       0.6381   411.4
22.0000      -9025.2996   -9025.8294       0.5298   341.6
22.0500      -9025.2997   -9025.8766       0.5769   371.9
22.1000      -9025.3002   -9025.9108       0.6106   393.6
22.1500      -9025.2992   -9025.8401       0.5409   348.7
22.2000      -9025.2997   -9025.7570       0.4573   294.8
22.2500      -9025.2996   -9025.7986       0.4990   321.7
22.3000      -9025.2996   -9025.8933       0.5937   382.7
22.3500      -9025.2995   -9025.8581       0.5586   360.1
22.4000      -9025.2994   -9025.8173       0.5179   333.9
22.4500      -9025.2999   -9025.9080       0.6081   392.0
22.5000      -9025.2999   -9025.9258       0.6259   403.5
22.5500      -9025.2997   -9025.8962       0.5966   384.6
22.6000      -9025.2994   -9025.7876       0.4881   314.7
22.6500      -9025.3003   -9025.8962       0.5959   384.2
22.7000      -9025.2996   -9025.8700       0.5704   367.7
22.7500      -9025.2998   -9025.8199       0.5201   335.3
22.8000      -9025.3000   -9025.9584       0.6584   424.5
22.8500      -9025.2996   -9025.8822       0.5826   375.6
22.9000      -9025.2998   -9025.8002       0.5004   322.6
22.9500      -9025.2997   -9025.8194       0.5197   335.1
23.0000      -9025.2998   -9025.9233       0.6235   402.0
23.0500      -9025.3007   -9025.9559       0.6553   422.5
23.1000      -9025.2994   -9025.8054       0.5060   326.2
23.1500      -9025.3000   -9025.8901       0.5901   380.5
23.2000      -9025.2997   -9025.9340       0.6343   408.9
23.2500      -9025.2996   -9025.8615       0.5619   362.2
23.3000      -9025.3000   -9025.8143       0.5143   331.6
23.3500      -9025.2991   -9025.7624       0.4634   298.7
23.4000      -9025.3003   -9025.9381       0.6378   411.2
23.4500      -9025.3001   -9025.8875       0.5874   378.7
23.5000      -9025.2996   -9025.8905       0.5909   380.9
23.5500      -9025.2998   -9025.8024       0.5027   324.1
23.6000      -9025.3002   -9026.0023       0.7021   452.7
23.6500      -9025.2993   -9025.7835       0.4842   312.2
23.7000      -9025.3000   -9025.9688       0.6688   431.2
23.7500      -9025.2997   -9025.8296       0.5300   341.7
23.8000      -9025.2999   -9025.9365       0.6366   410.4
23.8500      -9025.2996   -9025.8075       0.5079   327.4
23.9000      -9025.2999   -9025.9894       0.6895   444.5
23.9500      -9025.2995   -9025.8439       0.5443   350.9
24.0000      -9025.3000   -9025.8480       0.5480   353.3
24.0500      -9025.2995   -9025.9256       0.6261   403.7
24.1000      -9025.3000   -9025.8567       0.5567   358.9
24.1500      -9025.3000   -9025.8615       0.5615   362.0
24.2000      -9025.2990   -9025.7602       0.4611   297.3
24.2500      -9025.3002   -9025.9171       0.6170   397.7
24.3000      -9025.3003   -9025.8542       0.5539   357.1
24.3500      -9025.2992   -9025.9124       0.6131   395.3
24.4000      -9025.3003   -9025.8542       0.5540   357.2
24.4500      -9025.2997   -9025.8697       0.5699   367.4
24.5000      -9025.2996   -9025.9091       0.6094   392.9
24.5500      -9025.3001   -9025.9505       0.6504   419.3
24.6000      -9025.2997   -9025.8131       0.5134   331.0
24.6500      -9025.2999   -9025.9149       0.6150   396.5
24.7000      -9025.3003   -9025.9222       0.6219   401.0
24.7500      -9025.2995   -9025.8502       0.5507   355.0
24.8000      -9025.2997   -9025.8623       0.5627   362.8
